,Adsorbent,D_H2(m^2/s),D_N2(m^2/s),P_H2(bar),P_N2(bar),q_H2(mol/kg),q_N2(mol/kg),Density(kg ads/m^3)
5412,WOLROF_clean,1.05e-07,2.27e-08,6,2,1.795389466,0.38265665,914.8653515
5413,WOLYON_clean,9.24e-08,1.56e-08,6,2,4.891712118,0.48265369,690.7777854
5414,WONBAD_clean,4.84e-08,1.35e-09,6,2,11.61328525,1.710635274,1900.676312
5415,WOPDEL_clean,1.83e-08,2.99e-09,6,2,1.996385809,0.252108468,1209.794741
5416,WOPHEQ_clean,6.59e-09,2.46e-09,6,2,3.708440872,0.159075083,1198.801038
5417,WOPSAX_clean,1.1e-07,3.26e-08,6,2,11.37857512,0.053138587,1123.608048
5418,WOPSAX01_clean,2.24e-08,7.79e-10,6,2,5.56424909,0.142362601,1992.814242
5419,WOPSAX02_clean,1.04e-07,3.48e-08,6,2,11.3503648,0.053509214,1123.076901
5420,WOPSOL_clean,8.09e-08,2.48e-08,6,2,11.50123196,0.050031946,1174.537098
5421,WOPSOL01_clean,9.72e-08,2.82e-08,6,2,11.56008222,0.053699978,1181.618189
5422,WOQTUT_clean,2.01e-08,1.51e-08,6,2,6.33390237,0.003438875,1375.688757
5423,WORKOF_clean,2.69e-08,5.8e-09,6,2,11.29299884,0.993883215,931.0346917
5424,WORKUL_clean,2.5e-08,4.8e-09,6,2,10.66034662,1.037133329,942.7566167
5425,WORLAS_clean,1.79e-08,4.66e-09,6,2,10.90279518,1.154716925,953.5246942
5426,WORREC_clean,5.53e-08,1.23e-08,6,2,17.31771534,1.473845167,764.7639065
5427,WORSUT_clean,2.29e-08,7.07e-09,6,2,3.740761354,0.248895628,1100.021025
5428,WOSHET_clean,9.75e-09,2.44e-09,6,2,0.527559969,0.092168378,1595.273907
5429,WOTLOI_clean,3.39e-08,8.16e-09,6,2,1.433999196,0.278484677,974.2301045
5430,WOTSEF_clean,7.44e-08,1.47e-08,6,2,3.262073904,0.457611067,959.2187038
5431,WOVDES_clean,9.55e-09,2.19e-09,6,2,3.331146525,0.18664379,1221.370884
5432,WOYHUP_clean,6.08e-08,7.72e-09,6,2,12.4676946,1.78755032,785.7072052
5433,WOYJAX_clean,4.6e-08,6.78e-09,6,2,13.16943724,2.058293437,829.5973553
5434,WOYJEB_clean,5.18e-08,5.34e-09,6,2,12.64528648,1.856494205,802.3229389
5435,WOYJIF_clean,7.22e-08,7.26e-09,6,2,12.92465971,1.718459523,799.1093942
5436,WOYJOL_clean,6.21e-08,6.41e-09,6,2,13.17671297,1.942233209,820.9083594
5437,WOYWIS_clean,2.38e-08,6.75e-09,6,2,4.752295853,0.47707046,1080.63793
5438,WOYWOY_clean,2.54e-08,6.93e-09,6,2,5.244758003,0.705998897,1121.017679
5439,WOZGUP_clean,5.13e-08,1.18e-08,6,2,2.125919184,0.471517796,698.4444645
5440,WUBHEI_clean,2.47e-08,9.06e-09,6,2,3.183350385,0.009808056,1604.823116
5441,WUCRUH_clean,1.38e-08,7.62e-09,6,2,3.840240681,0.047013391,1710.178414
5442,WUDVEY_clean,4.35e-08,4.56e-09,6,2,3.641761043,1.087499276,1392.078825
5443,WUDYUR_clean,2.5e-08,7.52e-09,6,2,0.899219813,0.237604015,2398.592301
5444,WUDZIG_clean,7.73e-08,1.98e-08,6,2,1.27081571,0.283773266,2054.577094
5445,WUDZOM_clean,7.25e-08,1.81e-08,6,2,1.260561107,0.285813343,2068.301452
5446,WUGPUL_clean,9.39e-08,8.12e-09,6,2,12.38521485,1.735908274,724.5103137
5447,WUGQAS_clean,9.55e-08,7.94e-09,6,2,12.01326678,1.737673664,730.6490869
5448,WUHJIT_clean,8.46e-08,1.85e-08,6,2,13.14970469,0.611091438,740.9095702
5449,WUJPIC_clean,4.93e-08,1.11e-08,6,2,6.826177539,0.252078338,1244.01471
5450,WUKXEH_clean,9.35e-08,8.18e-09,6,2,10.43036933,1.951208742,594.5089232
5451,WULJUJ_clean,7.83e-08,1.82e-09,6,2,13.04411467,1.53362752,880.8409528
5452,WULKAQ_clean,7.61e-08,2.03e-09,6,2,12.99644315,1.548267115,879.5373207
5453,WULQUR_clean,6.14e-08,6.49e-09,6,2,15.66108899,0.650909867,976.1400972
5454,WUNTEF_clean,2.98e-08,5.82e-09,6,2,2.764320343,0.546179533,1088.636204
5455,WUNTIJ_clean,2.88e-08,5.29e-09,6,2,2.799319002,0.533360043,1096.878358
5456,WUNTOP_clean,3.09e-08,4.98e-09,6,2,2.722855092,0.509102889,1088.500647
5457,WUNTUV_clean,2.78e-08,5.24e-09,6,2,2.6832142,0.50408284,1096.052317
5458,WUNVAD_clean,3.11e-08,5.23e-09,6,2,2.721602704,0.519695716,1093.723712
5459,WUNVOR_clean,3.35e-08,5.55e-09,6,2,2.806660167,0.544467119,1085.399576
5460,WUNVUX_clean,3.08e-08,5.21e-09,6,2,2.754582848,0.52286167,1096.509247
5461,WUPZUE_clean,2.25e-08,3.13e-09,6,2,8.233923155,0.397801189,1479.367342
5462,WURKEB_clean,6.65e-08,1.06e-08,6,2,12.18432252,0.284517322,999.2268104
5463,WURNOO_clean,4.39e-08,1.57e-08,6,2,2.659175961,0.057115644,1328.945701
5464,WUSCUJ_clean,6.81e-08,1.45e-08,6,2,0.510092532,0.1116691,1372.474777
5465,WUSGIC_clean,2.26e-08,1.06e-08,6,2,7.841929221,0.038444795,1498.440877
5466,WUSSEK_clean,2.89e-08,1.07e-08,6,2,4.427073699,0.155927678,953.3346833
5467,WUSXEP_clean,8.22e-08,5.63e-09,6,2,14.8399913,1.140554446,811.6115036
5468,WUTBEU_clean,6.55e-08,9.6e-09,6,2,10.43357256,0.60534197,754.8030967
5469,WUTCET_clean,9.79e-09,1.8e-09,6,2,8.976521376,1.066279388,1119.833519
5470,WUTKIG_clean,2.8e-08,6.88e-09,6,2,9.303878758,0.637247153,1028.47916
5471,WUWQEL_clean,2.9e-08,1.1e-08,6,2,7.36074131,0.014314229,1724.492058
5472,WUYWIY_clean,5.71e-08,1.25e-08,6,2,7.890856873,0.536921578,794.2532653
5473,WUYWOE_clean,5.76e-08,1.21e-08,6,2,7.741392184,0.540401384,805.5211444
5474,WUYWUK_clean,4.89e-08,1.09e-08,6,2,9.239984139,0.677494162,743.4050917
5475,WUYXAR_clean,6.18e-08,1.28e-08,6,2,8.573862425,0.607115877,696.809729
5476,WUYXOF_clean,5.18e-08,1.04e-08,6,2,7.86749089,0.491933924,759.037565
5477,WUYYOG_clean,4.53e-08,1.02e-08,6,2,10.23811165,0.908836535,740.5006371
5478,WUZDOL_clean,1.01e-07,2.37e-08,6,2,0.597255849,0.110319524,1952.168851
5479,WUZGAB_clean,6.85e-08,1.41e-08,6,2,5.90979114,0.390713939,741.1084705
5480,WUZQOZ_clean,5.29e-08,1.39e-08,6,2,1.581797427,0.334428529,933.5784109
5481,XACSIG_clean,2.02e-08,5.37e-09,6,2,5.934524463,0.145701784,1159.792171
5482,XACYAB_clean,4.13e-08,1.01e-08,6,2,4.728248513,1.213969737,1121.197195
5483,XACZEH_clean,1.93e-08,4.07e-09,6,2,3.286502962,0.274590202,1188.216348
5484,XADCEM_clean,3.61e-07,5.95e-08,6,2,3.077405727,0.657342432,1037.09273
5485,XADDEN_manual,7.6e-08,2.32e-09,6,2,13.3985906,1.832170247,875.7516673
5486,XADDIR_manual,7.8e-08,2.7e-09,6,2,13.33683423,1.727494141,874.1196751
5487,XADDOX_clean,2.11e-08,5.5e-09,6,2,10.32110115,0.34451498,1218.776522
5488,XADDUD_clean,6.09e-08,1.09e-08,6,2,9.867597919,0.365271222,1134.610603
5489,XADGAM_clean,9.23e-09,2.25e-09,6,2,4.429957473,0.764373092,1196.301609
5490,XAFBEN_clean,1.21e-08,1.81e-09,6,2,9.199230967,1.11691859,1465.716796
5491,XAFFAN_clean,1.73e-07,2.85e-08,6,2,5.062181695,1.003602035,365.1968621
5492,XAFFER_clean,1.73e-07,2.77e-08,6,2,4.989668067,0.971035065,359.886946
5493,XAFFIV_clean,1.86e-07,3.13e-08,6,2,4.901520771,0.979907556,358.3942286
5494,XAFFOB_clean,1.74e-07,3.11e-08,6,2,4.975506504,0.953950928,366.9865451
5495,XAFFUH_clean,1.83e-07,3.32e-08,6,2,5.528177025,1.193498878,329.1619978
5496,XAHPAZ_clean,1.22e-07,2.14e-08,6,2,9.132734689,0.629508269,718.1260228
5497,XAHPED_clean,1.62e-07,2.95e-08,6,2,6.077464202,0.992803188,374.4348178
5498,XAHPIH_clean,1.77e-07,3.04e-08,6,2,6.636734776,1.172348822,356.1800087
5499,XAHPON_clean,2e-07,3.39e-08,6,2,5.434751352,1.292024042,284.2617012
5500,XAHPUT_clean,4.23e-07,6.59e-08,6,2,4.324332053,1.160233846,178.6729451
5501,XAHQAA_clean,4.22e-07,7.02e-08,6,2,4.633615595,1.27774689,170.4267309
5502,XAHWAG_clean,9.76e-08,1.43e-08,6,2,4.90065828,0.638346607,1333.911588
5503,XAKLIH_clean,1.64e-08,1.33e-09,6,2,8.886593026,1.413965215,1367.452846
5504,XAKQOR_clean,3.22e-08,6.75e-09,6,2,7.463177474,0.427101285,965.1514593
5505,XAKYUE_clean,3.12e-08,8.37e-09,6,2,3.815904915,0.25211924,881.1317718
5506,XAKZAL_clean,1.34e-08,4.62e-09,6,2,3.062264457,0.279549446,1001.56501
5507,XAKZEP_clean,3.16e-08,7.31e-09,6,2,4.184560678,0.272527923,869.5243215
5508,XAKZIT_clean,3.07e-08,7.15e-09,6,2,4.095183077,0.270134742,853.0876143
5509,XAKZOZ_clean,3.29e-08,7.67e-09,6,2,4.117754854,0.271156036,853.0055558
5510,XAKZUF_clean,3.57e-08,8.74e-09,6,2,3.903056846,0.255849649,885.3245762
5511,XALBAO_clean,3.15e-08,8.46e-09,6,2,4.157457642,0.241372677,880.9681242
5512,XALBES_clean,3.06e-08,8.13e-09,6,2,4.135239134,0.249729917,882.3615216
5513,XALBIW_clean,3.28e-08,8.56e-09,6,2,4.053348388,0.246866834,869.3626556
5514,XALBOC_clean,3.31e-08,7.38e-09,6,2,4.061215284,0.25760833,871.9094545
5515,XALBUI_clean,3.01e-08,7.2e-09,6,2,3.910551678,0.261552978,880.3766114
5516,XALCAP_clean,3.32e-08,7.27e-09,6,2,3.869096037,0.259874862,892.4928453
5517,XALCET_clean,3.53e-08,8.02e-09,6,2,3.770602239,0.254393445,887.8192769
5518,XALCIX_clean,1.44e-08,3.95e-09,6,2,2.992547546,0.270254909,1001.484883
5519,XALCOD_clean,1.59e-08,4.75e-09,6,2,2.99779139,0.270902332,992.1490206
5520,XALCUJ_clean,1.39e-08,4.49e-09,6,2,3.061021175,0.275212282,995.8240609
5521,XALDAQ_clean,1.52e-08,3.55e-09,6,2,3.043970446,0.266348882,998.5998707
5522,XALDAS_clean,4.03e-08,9.09e-09,6,2,9.536300404,1.262443633,650.7283127
5523,XALDEU_clean,1.44e-08,3.85e-09,6,2,2.986813837,0.2632063,1017.597163
5524,XALDIY_clean,1.36e-08,3.43e-09,6,2,2.987873778,0.273845817,1009.924279
5525,XALDOE_clean,1.58e-08,4.89e-09,6,2,2.94799421,0.260696818,991.3908574
5526,XALMII_clean,8.11e-08,7.03e-09,6,2,9.921114499,1.402326407,734.4313488
5527,XALTIP_clean,1.6e-07,3.95e-08,6,2,2.625571718,0.312932211,551.2178764
5528,XALXUF_clean,3.92e-08,1.96e-09,6,2,11.24105707,2.270175745,788.5149428
5529,XALXUF01_clean,3.56e-08,1.97e-09,6,2,11.53144768,2.340686642,783.3457676
5530,XAMDUM_clean,7.06e-08,2.1e-09,6,2,13.50980735,1.737336103,879.7219038
5531,XAMDUM01_clean,7.84e-08,1.75e-09,6,2,13.59560549,1.706061398,882.6050249
5532,XAMDUM02_clean,7.6e-08,2.34e-09,6,2,13.67434118,1.844541153,884.4579789
5533,XAMDUM03_clean,7.28e-08,2.48e-09,6,2,13.68541016,1.859986058,887.8207339
5534,XAMDUM04_clean,6.72e-08,2.2e-09,6,2,14.40757506,2.228705716,919.9941269
5535,XAMDUM05_clean,7.35e-08,2.07e-09,6,2,13.80546142,1.951746204,895.3805847
5536,XAMDUM06_clean,7.3e-08,2.42e-09,6,2,13.51436669,1.749805171,883.2600933
5537,XAMGUQ_clean,5.93e-08,1.23e-08,6,2,9.246400866,0.387531155,938.3610029
5538,XAMHEA_manual,3.26e-08,5.71e-09,6,2,9.563468792,0.757163214,731.6460147
5539,XANKOO_clean,6.17e-08,1.25e-08,6,2,6.538793446,0.56536001,745.5407808
5540,XANLAA_clean,7.55e-08,1.79e-08,6,2,3.532470863,0.703816204,794.659969
5541,XANLEE_clean,7.42e-08,1.81e-08,6,2,3.66240942,0.712934598,785.1882784
5542,XANMIJ_clean,5.17e-08,1.28e-08,6,2,3.638509481,0.167588979,1160.080817
5543,XANMUX_clean,3.76e-08,9.47e-09,6,2,1.239644418,0.257853366,1166.460997
5544,XANMUX01_clean,3.99e-08,1.01e-08,6,2,1.257253113,0.265937271,1190.081839
5545,XANMUX02_clean,3.44e-08,9.26e-09,6,2,1.261811446,0.257372432,1184.830304
5546,XANMUX03_clean,5.18e-08,1.51e-08,6,2,1.584608602,0.330562002,942.9639147
5547,XANMUX04_clean,4.65e-08,1.34e-08,6,2,1.302481974,0.304400484,1155.849384
5548,XANMUX05_clean,4.45e-08,1.28e-08,6,2,1.526920974,0.30445605,1153.491141
5549,XANMUX06_clean,4.46e-08,1.39e-08,6,2,1.966251192,0.380667782,1161.539469
5550,XANMUX07_clean,5.42e-08,1.42e-08,6,2,1.369875946,0.307343569,1128.720435
5551,XANMUX08_clean,4.99e-08,1.34e-08,6,2,3.694323237,0.835646553,1162.277133
5552,XANZAQ_clean,5.51e-08,1.73e-08,6,2,1.583347952,0.3525078,931.6077009
5553,XANZAQ01_clean,5.75e-08,1.7e-08,6,2,1.559010335,0.320383067,978.0288637
5554,XANZAQ02_clean,5.93e-08,1.53e-08,6,2,1.534685428,0.312992337,976.6548217
5555,XANZAQ03_clean,5.96e-08,1.68e-08,6,2,1.62233423,0.323762234,918.6298387
5556,XANZAQ04_clean,7.18e-08,1.93e-08,6,2,1.892822066,0.414498899,946.0299154
5557,XANZAQ05_clean,7.56e-08,1.95e-08,6,2,1.810651033,0.412918916,942.4599521
5558,XANZAQ06_clean,6.93e-08,1.97e-08,6,2,1.985469126,0.432641299,939.104045
5559,XANZAQ07_clean,6.98e-08,2.09e-08,6,2,1.894597462,0.415240038,935.773265
5560,XANZAQ08_clean,6.79e-08,1.77e-08,6,2,1.699799613,0.387534332,933.6934231
5561,XAPCOH_clean,6.09e-08,1.94e-08,6,2,1.665655605,0.289896481,1226.261485
5562,XAPCOJ_clean,5.93e-08,1.1e-08,6,2,12.62030461,0.230190713,1112.257658
5563,XAPCOJ01_clean,6.54e-08,1.12e-08,6,2,12.61839986,0.232965561,1114.416504
5564,XAPCOJ02_clean,5.9e-08,1.2e-08,6,2,12.5651683,0.236689404,1116.798514
5565,XAPCOJ03_clean,6.02e-08,1.16e-08,6,2,12.53173261,0.241089489,1118.992235
5566,XAPCOJ04_clean,6.16e-08,1.07e-08,6,2,12.55306806,0.23274691,1120.849718
5567,XAPCOJ05_clean,6.02e-08,1.13e-08,6,2,12.73040591,0.248016466,1114.487319
5568,XAPCOJ06_clean,5.74e-08,1.08e-08,6,2,12.68646592,0.240185578,1116.066028
5569,XAPCOJ07_clean,5.55e-08,1.26e-08,6,2,12.74137231,0.201276835,1111.398053
5570,XAPCUN_clean,6.46e-08,1.93e-08,6,2,1.61790963,0.288515326,1209.529979
5571,XAPDAU_clean,6.24e-08,2.01e-08,6,2,1.62801945,0.285329057,1211.701513
5572,XAPDEY_clean,7.08e-08,2.07e-08,6,2,1.641361622,0.293531724,1199.877177
5573,XAPNIN_clean,7.59e-08,7.74e-09,6,2,14.04969586,0.479442777,987.8164974
5574,XAPSIS_clean,6.24e-08,9.37e-09,6,2,12.85348748,0.261852893,955.0044491
5575,XARPAK_clean,8.36e-08,1.56e-08,6,2,8.757812693,1.347699798,1021.074714
5576,XASFAY_clean,6.72e-08,1.25e-08,6,2,1.907288645,0.29358618,992.2340683
5577,XASJUZ_clean,2.01e-08,5.63e-09,6,2,6.173176365,0.474210285,1828.590561
5578,XASNUD_clean,7.03e-08,2.49e-09,6,2,14.75264456,1.157662065,968.0012972
5579,XASPEP_clean,5.94e-08,4.43e-09,6,2,13.17348212,0.611690555,1111.714941
5580,XATLIQ_clean,8.51e-08,1.61e-08,6,2,7.757326746,1.174743075,1134.864372
5581,XATZOK_clean,7.36e-08,1.27e-08,6,2,5.475519535,0.90019847,788.8088153
5582,XATZUQ_clean,7.56e-08,1.91e-08,6,2,4.419798346,0.374210085,891.9965384
5583,XAVDEF_clean_h,1.15e-07,2.29e-08,6,2,14.75020267,0.110047206,994.936709
5584,XAVKIR_clean,1.05e-07,5.99e-09,6,2,6.870957861,1.480400615,534.5393837
5585,XAVQIU_clean,2.72e-08,4.87e-09,6,2,12.31484065,0.236245866,1159.861698
5586,XAVQIU01_clean,2.67e-08,4.36e-09,6,2,12.23990362,0.233019407,1168.357343
5587,XAWVUN_clean,1.33e-07,2.71e-08,6,2,6.148568291,0.839913634,464.2079399
5588,XEBHOC_clean,1.29e-07,2.56e-08,6,2,6.242828852,0.864316426,465.0540216
5589,XEDGIY_clean,4.74e-08,1.32e-08,6,2,6.788216433,1.144560481,998.0567661
5590,XEDLUN_clean,1.56e-08,3.46e-09,6,2,7.756070758,1.020002947,885.9724765
5591,XEDLUN01_clean,1.52e-08,3.53e-09,6,2,7.817493566,1.01306179,885.9724765
5592,XEDPED_clean,1.83e-08,1.57e-09,6,2,3.434564759,0.897384938,1035.138113
5593,XEDPIH_clean,3.45e-08,7.69e-09,6,2,1.498437893,0.470425114,1787.155761
5594,XEDPON_clean,5.76e-08,9.35e-09,6,2,2.630881499,0.510585713,1135.305623
5595,XEDPUT_clean,2.35e-08,1.7e-09,6,2,5.452794939,0.658286314,1509.710434
5596,XEFGAQ_clean,3.47e-08,1.14e-08,6,2,1.985161393,0.250234668,1236.445662
5597,XEFKOI_clean,2.71e-08,1.12e-08,6,2,1.923237125,0.349488578,1201.378063
5598,XEHDEV_clean,3.45e-08,8.94e-09,6,2,4.012805678,0.179861828,958.8066451
5599,XEHRUY_clean,6.63e-09,1.35e-09,6,2,5.669312651,0.031499229,1402.948518
5600,XEHSAF_clean,5.57e-09,1.38e-09,6,2,5.79241453,0.028899769,1391.653255
5601,XEHSEJ_clean,1.01e-08,1.45e-09,6,2,6.81932504,0.036930969,1334.549892
5602,XEHSIN_clean,5.7e-09,1.2e-09,6,2,5.591944276,0.028359227,1409.095423
5603,XEHSOT_clean,5.37e-09,1.2e-09,6,2,5.568249502,0.029893799,1413.765609
5604,XEHSUZ_clean,7.53e-09,1.38e-09,6,2,6.083817325,0.036714347,1388.462663
5605,XEJWUG_clean,6.62e-09,1.38e-09,6,2,3.885606871,0.121069243,1561.57536
5606,XEJXAN_clean,8.5e-09,3.62e-09,6,2,3.830069953,0.115713147,1578.663004
5607,XEJXER_clean,9.05e-09,1.08e-09,6,2,3.430668104,0.034276809,1559.695343
5608,XEKCAT_clean,1.06e-07,2.11e-08,6,2,15.84435189,0.394027543,940.9426361
5609,XEKCAT01_clean,1.02e-07,2.17e-08,6,2,15.87389455,0.384907723,930.6951724
5610,XEKDOI_clean,1.5e-08,4.83e-09,6,2,2.775445967,0.014477381,1457.38386
5611,XEMHOM_clean,2.49e-08,4.38e-09,6,2,1.19546846,0.105191535,2000.323784
5612,XENCAU_clean,1.51e-07,3.75e-08,6,2,1.2452936,0.259096366,556.962494
5613,XENKIM_clean,1.21e-07,1.79e-08,6,2,6.562150162,0.448619769,822.0306737
5614,XENMIO_SL,1.93e-08,2.05e-09,6,2,5.153751736,0.377516196,1620.200986
5615,XENMOU_SL,2.17e-08,2.28e-09,6,2,5.186621195,0.366931907,1603.831715
5616,XENZEX_clean,4.01e-08,6.57e-09,6,2,0.896634071,0.564251358,3308.299406
5617,XEPBAX_clean,3.03e-08,8.27e-09,6,2,15.68242684,0.23376724,940.4082137
5618,XEQGAC_clean,4.63e-08,8.27e-09,6,2,6.358396598,0.129521698,1357.239707
5619,XEQRAO_clean,2.46e-08,4.71e-09,6,2,3.964587567,1.875178782,1370.809405
5620,XESKAJ_clean,4.13e-08,1.17e-08,6,2,1.924648549,0.137058246,1105.904707
5621,XESKEN_SL,5.69e-08,1.54e-08,6,2,1.341729839,0.10494177,1108.3656
5622,XESKIR_clean_h,4.42e-08,1.29e-08,6,2,1.085149217,0.082391004,1235.847579
5623,XESKUD_clean,5.36e-08,1.41e-08,6,2,1.194034409,0.099131207,1269.727433
5624,XESLAK_clean,6.01e-08,1.85e-08,6,2,0.997023882,0.073600503,1307.701191
5625,XEXLAP_clean,4.21e-08,1.44e-08,6,2,5.697882839,0.073369306,1068.491614
5626,XEXLET_clean,4.16e-08,1.46e-08,6,2,5.135204928,0.067932503,1236.60223
5627,XEXLIX_clean,3.04e-08,7e-09,6,2,7.118607647,0.137805495,1241.04139
5628,XEXLOD_clean,3.2e-08,1.2e-08,6,2,6.755936455,0.082015894,1177.204274
5629,XEXLUJ_clean,3.5e-08,1.23e-08,6,2,6.57161854,0.091475869,1121.367075
5630,XEXMAQ_clean,3.48e-08,1.27e-08,6,2,6.453499404,0.078615745,1120.863566
5631,XEXMEU_clean,3.71e-08,1.44e-08,6,2,5.855110424,0.073167187,1054.615656
5632,XEYMAR_clean,5.97e-08,7.18e-09,6,2,5.222543389,0.941868051,1343.523487
5633,XICNOO_clean,5.88e-08,6.13e-09,6,2,13.82046158,1.536505942,903.2940381
5634,XICNOO01_clean,5.78e-08,6.62e-09,6,2,13.94932281,1.607056769,908.8531284
5635,XICNOO02_clean,6.07e-08,6.64e-09,6,2,13.84216444,1.538519507,902.5986717
5636,XICYAL_clean,3.4e-08,8.29e-09,6,2,5.166684642,0.288945092,1105.851009
5637,XICYIT_SL,1.54e-08,5.89e-09,6,2,13.36839346,0.445298771,1332.334731
5638,XICYUF_clean,3.33e-08,3.21e-09,6,2,12.02139349,1.597580494,993.0279247
5639,XIDBUJ_clean,4.03e-08,6.93e-09,6,2,7.457652989,1.119403722,1095.461089
5640,XIDMED_clean,9.06e-08,1.71e-08,6,2,8.829506778,0.414523522,1211.193346
5641,XIDSUZ_clean,1.78e-07,3.32e-08,6,2,2.845352923,0.511785388,493.2630448
5642,XIGFOJ_manual,5.69e-08,9.66e-09,6,2,5.013064949,0.53821206,692.0331397
5643,XIGHAX_clean,9.76e-08,2.44e-08,6,2,0.888558212,0.216481293,1282.072637
5644,XIGHEB_clean,1e-07,2.34e-08,6,2,0.873959307,0.212594571,1263.949304
5645,XIGHIF_clean,1.02e-07,2.43e-08,6,2,0.903244015,0.21390002,1311.756419
5646,XIHRIQ_clean,2.3e-08,2.43e-09,6,2,4.239820338,0.482709635,1105.977502
5647,XIHSAJ_clean,1.98e-08,5.67e-09,6,2,12.19972764,0.992231559,1014.201955
5648,XIHSAJ01_clean,1.98e-08,5.99e-09,6,2,12.16271765,1.028804406,1030.525316
5649,XIHSEN_clean,1.47e-08,4.28e-09,6,2,11.31762782,1.186167366,1090.916765
5650,XIHSEN01_clean,1.5e-08,4.29e-09,6,2,11.08955809,1.131677854,1084.771722
5651,XILDUT_clean,5.4e-08,1.4e-08,6,2,7.64760331,0.086367975,1325.820208
5652,XILLEL_clean,7.55e-08,2.01e-08,6,2,3.399460633,0.684357468,988.6918801
5653,XILLIP_clean,7.22e-08,1.63e-08,6,2,3.541039809,0.710832135,699.1289104
5654,XILSUI_clean,5.91e-08,1.08e-08,6,2,6.562431297,0.790373874,833.164581
5655,XILTAP_clean,4.85e-08,1.04e-08,6,2,7.12159418,0.670436154,893.171354
5656,XILVIZ_clean,5.62e-08,1.07e-08,6,2,6.577815205,0.697853229,848.7476898
5657,XINRAP_clean,7.51e-08,1.81e-08,6,2,3.192696183,0.121661859,997.8622529
5658,XINWUO_clean,9.49e-08,1.5e-08,6,2,0.919785919,0.168920669,1098.450031
5659,XINZEB_clean,5.79e-08,1.08e-08,6,2,7.996011891,0.126979812,1489.915136
5660,XIPGUA_clean,1.66e-08,1.13e-09,6,2,5.887272231,0.360566134,2955.397726
5661,XISKUF_clean,1.26e-08,4.63e-09,6,2,1.932014479,0.332862922,1937.864863
5662,XISLAM_clean,1.71e-08,6.05e-09,6,2,1.921728641,0.348405911,1936.189414
5663,XISVUR_clean,2.76e-08,3.07e-09,6,2,11.5318218,0.779513061,1174.809482
5664,XISXEE_clean,5.42e-08,8.52e-09,6,2,12.17084603,1.204308904,665.4063078
5665,XITYOP_clean,6.44e-08,4.8e-09,6,2,11.78077834,1.996939815,828.9172442
5666,XIVMEW_clean,1.01e-08,2.59e-09,6,2,7.519740633,1.815504814,1549.465006
5667,XIVMEW01_clean,1.14e-08,4.35e-09,6,2,8.612978451,1.456456655,1347.517511
5668,XIWLAQ_clean,4.08e-08,1.76e-08,6,2,3.222530565,0.029979353,2292.080147
5669,XIWYEH_clean,1.45e-08,6.14e-09,6,2,2.044252523,0.059264799,2348.791103
5670,XIYYEL_clean,1.48e-07,1.21e-08,6,2,23.58251012,2.324895096,722.2073598
5671,XIZJEW_clean,8.79e-09,2.14e-09,6,2,2.989555997,0.241797386,1714.78345
5672,XOBXIW_clean,3.66e-09,9.34e-10,6,2,4.167190459,0.013207653,1893.512448
5673,XODPUD_clean,9.3e-08,1.67e-08,6,2,10.22474038,0.872220813,622.2662698
5674,XOGXAU_clean,1.62e-08,3.14e-09,6,2,4.670648597,0.676925646,1229.161038
5675,XOHLEM_clean,2.98e-08,3e-09,6,2,10.52575742,0.586867326,1339.146286
5676,XOJWEZ_clean,5.73e-09,2.12e-09,6,2,1.158597438,0.311116699,1412.571091
5677,XOJWOJ_clean,1.88e-08,4.78e-09,6,2,6.923394755,0.327497936,1206.388874
5678,XOLGEM_clean,3.5e-08,5.18e-09,6,2,11.55389263,0.168433102,1125.610472
5679,XOMCIN_clean,7.09e-08,1.59e-08,6,2,11.34801221,0.935499972,995.1042353
5680,XOMCOT_clean,2.21e-08,5.52e-09,6,2,5.088827232,0.715168211,1128.069277
5681,XOMCUZ_clean,1.57e-08,2.42e-09,6,2,1.428985815,0.059758242,1473.645283
5682,XOMHEO_clean,1.48e-08,2.26e-09,6,2,15.46334274,2.354183887,1283.182364
5683,XOMJUE_clean,7.47e-09,3.71e-09,6,2,5.853123728,0.464834377,1216.799218
5684,XOMNEU_clean,1.98e-08,2.81e-09,6,2,4.377729935,0.540148297,1214.54566
5685,XONGUD_clean,3.67e-08,6.91e-09,6,2,5.385959888,0.018580497,2684.589713
5686,XONLES_clean,1.96e-07,3.18e-08,6,2,5.07239034,1.149590115,301.1297853
5687,XONLES01_clean,1.95e-07,2.79e-08,6,2,5.042221135,1.126973931,303.1767503
5688,XOPJAO_clean,2.61e-08,3.18e-09,6,2,4.40783404,0.592734468,1242.510134
5689,XOPLOE_clean,7.3e-08,6.1e-09,6,2,9.223927335,0.862193185,991.233967
5690,XOPMIA_clean,2.6e-08,5.82e-09,6,2,5.25015406,0.36017793,1051.807
5691,XOPVOO_clean,2.89e-08,4.92e-10,6,2,4.509592704,2.784337039,3208.247552
5692,XOQXIL_clean,2.49e-08,4.19e-09,6,2,4.091660028,0.936911321,1051.844868
5693,XORHET_clean,2.37e-08,5.15e-09,6,2,1.695631809,0.266119162,1223.339931
5694,XOSPOK_clean,6.46e-08,1.04e-08,6,2,5.643122037,0.209834824,1948.496686
5695,XOTSEG_clean,3.75e-08,9.28e-09,6,2,7.779193641,1.822904758,828.0751355
5696,XOTSIK_clean,3.44e-08,6.38e-09,6,2,7.487105564,1.817605849,961.2931161
