Index,Adsorbent,N_0.75,N_2,H_0.25,H_6,N_wc,H_wc,N_sw,N_3p,H_3p,N_3p_sim,H_3p_sim,N2 Isotherm,N2 Opt method,qm_N2,b_N2,Error_N2,H2 Isotherm,H2 Opt method,qm_H2,b_H2,Error_H2,N_4p,H_4p,N_4p_sim,H_4p_sim,N2 Isotherm_2,N2 Opt method_2,par_N2_2,Error_N2_2,H2 Isotherm_2,H2 Opt method_2,par_H2_2,Error_H2_2,N_5p,H_5p,N_5p_sim,H_5p_sim,N2 Isotherm_3,N2 Opt method_3,par_N2_3,Error_N2_3,H2 Isotherm_3,H2 Opt method_3,par_H2_3,Error_H2_3,x_N2,x_H2,Recovery
3653,OQUGUE_clean,0.530554809,1.165015616,1.648222634,8.630933643,0.634460807,6.982711009,0.090861673,8,10.0,2.662422174,10.44174549,Lang,SLSQP,4.556446015,0.175712436,0.537407346,Freu,COBYLA,3.29848836,0.500559812,3.566565619,NaN,15.0,NaN,12.01288458,NaN,NaN,NaN,NaN,Sips,COBYLA,[24.91199465  0.16947674  0.62926514],0.350375579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007937500000000002,0.9920625,-40.66141732283463
3659,ORAQUU_clean,0.83960233,1.520358217,1.090599532,8.483667237,0.680755887,7.393067705,0.092080299,8,10.0,3.179349307,10.66666082,Freu,COBYLA,0.987144588,0.562580484,1.540767623,Freu,COBYLA,2.56949073,0.618283106,4.244101873,NaN,15.0,NaN,12.4525566,NaN,NaN,NaN,NaN,Sips,CG,[22.74352747  0.14778118  0.77645568],0.034988081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1189029261619633,0.8810970738380367,-1.4700739846605422
3660,ORAWAH_clean,1.17224567,2.35430376,1.177542962,12.69049287,1.18205809,11.51294991,0.102672043,8,10.0,4.254570369,15.68675325,Lang,COBYLA,5.84427863,0.334640299,0.208103891,Lang,trust-constr,22.9317908,0.216517212,1.062705977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03200000000000001,0.968,-9.08333333333333
3681,OSOTUN_clean,0.73041645,1.253654622,0.902170945,6.05811196,0.523238172,5.155941015,0.101482575,8,10.0,2.422105261,7.314619332,Freu,COBYLA,0.8450317,0.506512539,1.815499971,Lang,BFGS,8.94482458,0.448693151,4.178188915,NaN,15.0,NaN,8.250806415,NaN,NaN,NaN,NaN,Quad,DiffEv,[6.4641983  0.62185792 0.02315322],1.498372409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16496286113729086,0.8350371388627091,-0.6873235044255341
3685,OTAWIR_clean,0.567051865,1.168639533,0.513603384,7.985174095,0.601587668,7.471570711,0.080516894,8,10.0,3.103623172,11.10032884,Freu,COBYLA,0.697228697,0.718200418,0.492136767,Lang,CG,23.54408071,0.089204036,1.216046599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09055034911800734,0.9094496508819927,-2.3478599097642228
3691,OTIPUE_clean,0.657288234,1.229430232,1.652821607,3.797680427,0.572141998,2.14485882,0.266750423,8,3.0,2.050043715,3.45070234,Lang,SLSQP,2.625568438,0.445246887,0.303085621,Lang,SLSQP,4.024761938,2.787286864,3.880187073,NaN,4.5,NaN,3.661322936,NaN,NaN,NaN,NaN,Sips,DiffEv,[4.60455775 1.4172633  0.66987028],0.218562094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.012062500000000004,0.9879375,-26.300518134715016
3694,OTOVAW_clean,0.713385877,1.261605102,1.476072509,3.383456673,0.548219225,1.907384164,0.287419407,8,3.0,1.907627474,3.035854416,Lang,COBYLA,2.3072784,0.596862174,0.294487758,Lang,trust-constr,3.584864001,2.799845442,5.073794752,NaN,4.5,NaN,3.217550964,NaN,NaN,NaN,NaN,Sips,DiffEv,[5.09190212 0.81297587 0.49692377],1.641198558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0036875000000000015,0.9963125,-89.06214689265533
3711,OWEYOF_clean,0.392369006,0.897563954,0.673141292,7.342212323,0.505194948,6.669071031,0.075751922,8,10.0,2.327154573,8.680348864,Lang,L-BFGS-B,4.750366402,0.120045001,0.660664591,Lang,COBYLA,12.48986493,0.22795935,0.918115838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03565082970230269,0.9643491702976973,-8.016612688029621
3712,OWIYUP_clean,1.002436389,1.680515289,0.995837488,8.560462351,0.6780789,7.564624863,0.08963814,8,10.0,2.988561553,10.66655803,Freu,COBYLA,1.144790005,0.461556919,3.026402367,Lang,DiffEv,14.20320934,0.3016005,3.507484127,12.0,15.0,3.536334318,12.16389002,Freu,COBYLA,[1.15550957 0.45251772],2.088501193,Sips,trust-constr,[18.26301535  0.19142496  0.86541452],0.4602676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2061540568842449,0.7938459431157551,-0.28358043674347555
3713,OWIZAW_clean,0.390133175,0.990472392,0.19322375,4.18124393,0.600339217,3.98802018,0.150535652,8,10.0,3.075045009,6.792371791,Lang,COBYLA,10.67480874,0.050677971,0.197875,Freu,COBYLA,0.736317661,0.965071232,0.274760782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1711699276118348,0.8288300723881652,-0.6140492354625096
3725,OYERER_clean,0.353006113,0.91174985,0.33541002,5.869856528,0.558743737,5.534446508,0.100957474,8,10.0,2.926620979,8.786525313,Lang,COBYLA,11.9063736,0.040839171,0.310103172,Lang,SLSQP,24.82617786,0.054779995,1.854637386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1019001660536845,0.8980998339463155,-1.937842232344567
3728,OYERUH_clean,0.693147462,1.229322036,1.976516215,9.024182931,0.536174574,7.047666716,0.07607831,8,10.0,2.306399455,10.90756014,Freu,COBYLA,0.802236921,0.507968513,3.167445067,Freu,COBYLA,3.755602301,0.463148376,2.667817076,12.0,NaN,2.708942837,NaN,Sips,BFGS,[6.5079511  0.14351394 0.64515195],0.902993944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.022104333410778047,0.977895666589222,-13.746666010632426
3733,OYIVOI_clean,0.515800577,1.03213888,0.481483939,4.506073842,0.516338303,4.024589903,0.12829588,8,10.0,2.02920885,5.355748746,Lang,L-BFGS-B,2.913550532,0.286824775,1.142593501,Lang,SLSQP,7.233346276,0.285244365,0.705767819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.061778031617713676,0.9382219683822863,-4.062327949564459
3734,OYOSAX_clean,0.794690855,1.485655193,2.368616647,7.211045409,0.690964338,4.842428762,0.142689624,8,3.0,2.490741339,6.29548834,Lang,CG,3.196463244,0.441169087,0.431421343,Lang,BFGS,7.914549848,1.70836291,3.89764943,NaN,4.5,NaN,6.832754249,NaN,NaN,NaN,NaN,Quad,TNC,[4.49921911 3.64597968 1.0313868 ],0.417142938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009625000000000003,0.990375,-33.29870129870128
3748,PACGIM_clean,0.780532134,1.506300631,1.781871284,10.08101707,0.725768497,8.299145786,0.087450988,8,10.0,3.052447261,11.59552083,Lang,L-BFGS-B,4.367562182,0.29013123,2.476213623,Lang,BFGS,13.50228445,0.608125757,3.040241595,NaN,15.0,NaN,12.79646673,NaN,NaN,NaN,NaN,Quad,CG,[9.37735519 0.91355433 0.04449781],0.024427567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.012000000000000004,0.988,-26.444444444444436
3755,PALTON_clean,0.595565252,1.355448607,0.648292292,7.100639419,0.759883355,6.452347127,0.117768517,8,10.0,3.468473176,8.916249865,Lang,TNC,6.923342363,0.125492209,0.674802652,Lang,BFGS,13.24874301,0.20579952,1.534275251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07819435656432475,0.9218056434356753,-2.929548899850906
3756,PAMGIV_clean,0.47968999,1.006416768,2.51120424,6.362469347,0.526726778,3.851265107,0.136767209,8,3.0,2.151046598,5.467624396,Lang,SLSQP,3.363320854,0.221798806,0.935629077,Freu,COBYLA,3.767038147,0.29262474,4.081274916,NaN,4.5,NaN,5.9857538,NaN,NaN,NaN,NaN,Sips,trust-constr,[11.03502706  0.57444602  0.48168228],0.253644657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00075,0.99925,-443.11111111111103
3757,PAMHIW_clean,0.798140894,1.617679246,1.075125065,9.744232945,0.819538352,8.66910788,0.094535489,8,10.0,3.507146605,11.55384174,Lang,SLSQP,5.404919345,0.230997776,1.924360562,Lang,L-BFGS-B,15.40329665,0.300142351,0.879155843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03402784361916058,0.9659721563808394,-8.46256607962971
3763,PAQVEK_clean,0.735391718,1.440992581,1.451153209,6.671807988,0.705600863,5.220654779,0.135155626,8,10.0,2.761153277,7.635805521,Lang,L-BFGS-B,3.861568596,0.313648998,1.356102997,Lang,SLSQP,8.572614894,0.815086633,4.158676306,NaN,15.0,NaN,8.349094292,NaN,NaN,NaN,NaN,Quad,SLSQP,[5.7642199  1.29790813 0.08201964],0.370823731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.029250000000000005,0.97075,-10.06267806267806
3767,PARMIG_clean,0.600370878,1.23995304,2.888092245,5.821152066,0.639582162,2.933059821,0.218059706,8,3.0,2.534528315,5.447870732,Lang,CG,3.801429829,0.250071617,0.818857553,Lang,trust-constr,6.09005997,3.607896782,2.50219152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.018687500000000006,0.9813125,-16.50390189520624
3786,PEGCIP_clean,1.649247642,2.507268275,2.103026881,7.202144215,0.858020633,5.099117334,0.168268462,8,10.0,3.655963557,7.940874842,Lang,SLSQP,4.182400718,0.86808259,4.216936539,Lang,TNC,8.549398685,1.304937367,3.74814163,12.0,4.5,3.951018894,6.768690959,Quad,Powell,[2.47889633 1.88281847 0.25667744],0.368003965,Quad,COBYLA,[4.97263195 2.63755376 0.43025263],0.162655075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.059687500000000025,0.9403125,-4.251308900523558
3791,PEJMUO_clean,0.480826674,1.23759508,0.299964613,7.291424702,0.756768406,6.991460089,0.108241826,8,10.0,3.69597013,10.48850524,Lang,COBYLA,11.98930797,0.055806908,0.612422109,Lang,L-BFGS-B,53.66063682,0.024291984,2.639725801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1230971054197694,0.8769028945802306,-1.3745559561560032
3799,PELRIJ_clean,0.41793993,1.052693125,0.497907494,7.525016914,0.634753195,7.02710942,0.090329203,8,10.0,2.94654234,10.81950152,Lang,COBYLA,7.87585847,0.074819862,0.631754808,Freu,COBYLA,1.583514776,0.834688119,2.571054092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07969862068695213,0.9203013793130479,-2.8490895299509877
3828,PEWLUA_clean,1.171359236,2.092430047,0.442740299,9.205165326,0.921070811,8.762425027,0.105115971,8,10.0,4.499740345,13.72563231,Freu,COBYLA,1.379560692,0.568660769,0.804047544,Lang,COBYLA,59.48794337,0.03009331,0.488891519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1866609825050276,0.8133390174949724,-0.4524353305831077
3849,PIJJEZ_clean,0.660413436,1.304641143,1.64843457,8.748133628,0.644227707,7.099699058,0.090740143,8,10.0,2.702723682,11.06925107,Lang,BFGS,3.974073319,0.265733715,2.105720893,Freu,COBYLA,3.371932749,0.516340048,1.490687822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003125000000000001,0.996875,-105.3333333333333
3854,PIQMOT_clean,0.466573706,1.02265848,1.061698575,6.090116473,0.556084774,5.028417898,0.110588417,8,10.0,2.268297752,6.800447855,Lang,Powell,3.777205316,0.187909012,0.292300341,Lang,CG,7.894611206,0.621520345,1.359522491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.025875000000000002,0.974125,-11.549114331723027
3858,PIVBEC_clean,1.881545697,3.153185582,4.357212523,18.2764629,1.271639885,13.91925038,0.09135836,8,10.0,5.337126211,22.23416978,Lang,TNC,6.588959028,0.532931215,4.115561921,Freu,COBYLA,8.039085559,0.441902613,1.71676503,12.0,NaN,6.049835132,NaN,Quad,SLSQP,[4.76729165 0.79190257 0.03506857],1.528771348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019375000000000004,0.9980625,-170.7096774193548
3859,PIWSEV_clean,0.597711151,1.23299989,0.820011951,8.388546399,0.635288739,7.568534448,0.083938145,8,10.0,2.983800281,11.1004472,Freu,COBYLA,0.7267122,0.6793491,1.675230664,Freu,COBYLA,2.183016515,0.706386093,3.643145401,NaN,15.0,NaN,13.26268393,NaN,NaN,NaN,NaN,Sips,CG,[24.9896392   0.11123427  0.85641215],0.471175983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08044537741929034,0.9195546225807096,-2.810265019073699
3877,POBNEA_clean,1.087036388,2.110266001,0.324601941,6.919492182,1.023229613,6.594890241,0.155154912,8,10.0,4.032154026,10.84965582,Lang,SLSQP,5.602342991,0.320992143,1.571082685,Lang,BFGS,64.5214326,0.020214859,0.327765997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16442655188845212,0.8355734481115479,-0.6939142705662393
3881,PODKOK_clean,1.155734216,2.110138338,0.320991538,6.947279118,0.954404122,6.62628758,0.144033006,8,10.0,4.531746371,10.72962334,Freu,COBYLA,1.364577616,0.57730727,1.26740594,Lang,trust-constr,59.5012805,0.021999302,0.056539839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2390959609704308,0.7609040390295692,-0.06080704436446038
3882,PODKUQ_clean,1.291111877,2.1972095,0.297444578,6.34130618,0.906097623,6.043861602,0.149920313,8,10.0,4.734635318,9.92433641,Freu,SLSQP,1.511984228,0.548936694,0.248711471,Lang,SLSQP,58.4118456,0.020467964,0.285020923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3013988145603982,0.6986011854396018,0.2273789724327675
3890,POHWIU_clean,0.525170506,1.230602408,0.237871521,5.422037635,0.705431902,5.184166114,0.136074324,8,10.0,3.679794173,8.676061086,Freu,COBYLA,0.665403174,0.822563053,0.984904954,Lang,BFGS,94.81662115,0.010071763,0.128233939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16320397793646957,0.8367960220635304,-0.7091005432667215
3911,PUBROU_clean,4.266537799,5.968366202,8.448954746,22.22350092,1.701828403,13.77454617,0.123548782,8,3.0,8.264962566,19.45343139,Freu,COBYLA,4.62353925,0.279436411,5.150336483,Lang,SLSQP,23.91896548,2.184602397,5.444900214,5.0,4.5,7.505546469,21.21841815,Quad,DiffEv,[5.39779329 2.9805788  0.4731513 ],0.329959917,Quad,DiffEv,[13.39274843  5.16532871  1.80175728],0.613165789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0251875,0.9748125,-11.900744416873447
3912,PUBRUA_clean,0.998412073,1.664432789,1.781709266,9.044611917,0.666020716,7.262902651,0.091701727,8,10.0,2.931192741,10.08847127,Freu,COBYLA,1.138080516,0.455077007,3.115317432,Lang,CG,11.45824353,0.736507189,2.079488355,12.0,NaN,3.358266637,NaN,Sips,COBYLA,[6.46202076 0.21944184 0.64140511],0.372885055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0792605016324604,0.9207394983675397,-2.8722082222706975
3916,PUBSOV_clean,1.096354564,2.190959879,1.984528457,11.17257995,1.094605315,9.188051493,0.119133563,8,10.0,4.31864291,13.21913779,Lang,SLSQP,6.205341493,0.286124302,1.21099275,Lang,SLSQP,15.46380563,0.588912501,4.523369974,NaN,15.0,NaN,14.73105904,NaN,NaN,NaN,NaN,Sips,BFGS,[21.89730639  0.27769675  0.73920415],0.050222872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0238125,0.9761875,-12.664916885389326
3931,PUPJER_clean,1.024985912,1.809996686,0.987461867,11.43174899,0.785010774,10.44428712,0.075161738,8,10.0,3.909170198,13.79951695,Freu,COBYLA,1.206120501,0.56560489,0.499333739,Lang,COBYLA,20.67919331,0.200684069,0.607024672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11577892881939741,0.8842210711806026,-1.5457167384918882
3942,PUWCIT_clean,1.196911064,2.618087118,1.046366918,14.91455163,1.421176054,13.86818471,0.102477439,8,10.0,5.429196434,18.27411852,Lang,COBYLA,8.560652098,0.216820197,0.391816437,Lang,COBYLA,31.62505539,0.136975209,2.172529219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05735934014912679,0.9426406598508732,-4.477984099306412
3946,PUWDOA_clean,0.929006282,1.682290892,1.466542343,9.322457574,0.75328461,7.855915231,0.095887569,8,10.0,3.58149675,11.8714536,Freu,COBYLA,1.094602423,0.570166259,1.243878568,Freu,COBYLA,3.218161658,0.566997433,2.409236959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09115104019692735,0.9088489598030727,-2.3236006151238975
3949,PUWZOX_clean,0.71380933,1.327509653,5.440483766,8.375965598,0.613700323,2.935481832,0.209062893,8,3.0,2.332169389,7.833974227,Lang,SLSQP,3.046754663,0.407957946,1.478335855,Freu,COBYLA,6.567236776,0.135872583,4.120410291,NaN,4.5,NaN,8.13602139,NaN,NaN,NaN,NaN,Sips,trust-constr,[12.0694614   1.27860366  0.31981035],0.838309332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.91748798118115e-05,0.9999008251201882,-3359.7328354973965
3962,QAFDOQ_clean,0.384933253,0.918820069,0.300979409,3.75768539,0.533886816,3.456705981,0.154449588,8,10.0,2.440459362,4.867395653,Lang,CG,5.452406672,0.101282435,0.011087113,Lang,CG,7.966590247,0.157053628,1.356937263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1250195390712741,0.874980460928726,-1.3329165649589547
3963,QAGDIO_clean,1.122987184,1.991939367,0.3947788,8.373575984,0.868952183,7.978797184,0.108907667,8,10.0,3.969521655,12.31677458,Freu,COBYLA,1.309249213,0.533515039,1.964743617,Lang,COBYLA,53.30759955,0.030147297,1.019346092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21387581381413726,0.7861241861858628,-0.2252034988070566
3966,QAHDUA_clean,0.470516327,1.218462364,0.302278377,6.40078259,0.747946037,6.098504213,0.122644178,8,10.0,3.931739537,10.26976577,Lang,COBYLA,16.44998984,0.039360075,0.326845314,Freu,COBYLA,1.137196345,0.955833066,0.560628767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1433530910164002,0.8566469089835997,-0.9919275380572847
3985,QATVUE_clean,0.411800953,0.96423153,0.523154102,5.519300721,0.552430577,4.996146619,0.11057133,8,10.0,2.809505515,6.622297189,Lang,BFGS,7.06486022,0.082528536,0.882940844,Lang,CG,9.446036377,0.234522296,0.024152095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08691981034898853,0.9130801896510115,-2.50161904397834
3996,QEFWUV_clean,1.010556283,1.95399343,0.745355307,8.467721813,0.943437147,7.722366506,0.122169434,8,10.0,4.394518875,11.30651904,Freu,COBYLA,1.208226287,0.621051706,1.633658522,Lang,BFGS,17.75843319,0.175242861,3.467077498,NaN,15.0,NaN,14.1526346,NaN,NaN,NaN,NaN,Quad,DiffEv,[1.68309504e+01 1.24709256e-01 2.04844009e-03],1.165902187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1561640439684973,0.8438359560315027,-0.8011742323171571
4016,QIQZIB_clean,0.680041779,1.333027456,6.094364932,14.74375805,0.652985677,8.649393118,0.07549497,8,3.0,2.501455001,13.3093227,Lang,SLSQP,3.460184193,0.326141991,1.045215187,Lang,trust-constr,15.71337166,2.534301126,3.855030339,NaN,4.5,NaN,14.17660021,NaN,NaN,NaN,NaN,Quad,TNC,[8.55487281 6.5283436  3.01920543],0.382138845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00014894981071355017,0.9998510501892864,-2236.5569448515557
4036,QIYDAF_clean,0.477361916,1.140366161,0.266137971,5.618693793,0.663004245,5.352555822,0.123866853,8,10.0,3.574448202,8.744575921,Freu,COBYLA,0.609763261,0.850583834,0.761174956,Lang,BFGS,47.79201039,0.02239503,0.289000184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1478953554118707,0.8521046445881293,-0.9205125187222654
4037,QIYDAF01_clean,0.426123513,1.081908709,0.218090466,4.749740564,0.655785196,4.531650098,0.144712231,8,10.0,3.566423003,7.653218941,Lang,SLSQP,15.00764656,0.038964636,0.056522143,Freu,COBYLA,0.830561625,0.964585234,0.565246779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17289686070157595,0.827103139298424,-0.5945983363380698
4038,QIYDEJ_clean,0.598165398,1.34397877,0.401359047,6.48760086,0.745813372,6.086241813,0.122540871,8,10.0,3.782183613,9.417443027,Freu,COBYLA,0.748504175,0.77916754,1.077961381,Lang,SLSQP,22.21076748,0.073611167,2.029015748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12881743836262055,0.8711825616373794,-1.2543080417031844
4039,QIYDIN_clean,0.413473976,1.092702289,0.179893011,4.132593484,0.679228313,3.952700473,0.171839055,8,10.0,3.962363891,6.766133845,Lang,CG,35.34895876,0.015780479,0.182026354,Lang,LeftInv,110.5016497,0.006522485,0.254343087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20192854372140284,0.7980714562785971,-0.3174156256312166
4040,QIYDIN01_clean,0.51027145,1.196700668,0.263097416,5.488289505,0.686429218,5.225192089,0.131369183,8,10.0,3.5568866,8.549363491,Lang,SLSQP,9.302619792,0.077381004,0.948340587,Lang,SLSQP,44.50302748,0.023778975,0.476181952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.149274208204355,0.850725791795645,-0.899693639933228
4041,QIYDOT_clean,0.393890226,0.99497937,0.181871144,4.14333567,0.601089144,3.961464526,0.151734072,8,10.0,3.602357388,6.772555364,Freu,COBYLA,0.51551443,0.935093481,0.16857934,Freu,COBYLA,0.708252482,0.980680892,0.336779169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19038846148392877,0.8096115385160713,-0.4174730481840201
4047,QOFKUT_clean,0.445054293,0.961375207,0.846633604,4.586023871,0.516320914,3.739390267,0.138076231,8,10.0,2.151713585,5.132846818,Lang,SLSQP,3.566560546,0.190101455,0.713835727,Lang,SLSQP,5.898547376,0.670346299,1.858854255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04643527584269111,0.9535647241573089,-5.845117258035337
